1000,78474.05
1100,76693.5
1200,45949.7
1300,18327.5
1400,15913.15
1500,17603.9
1600,36520.25
1700,30354.9
1800,39320.05
1900,32172.45
2000,6360.0
2100,5697.6
2200,9914.65
2300,10927.65
2400,11045.35
2500,8099.65
2600,15021.2
2700,14088.25
2800,8355.55
2900,9718.95
3000,10301.95
3100,10042.7
3200,10226.65
3300,13893.65
3400,12470.6
3500,11650.65
3600,11900.4
3700,13001.5
3800,35120.95
3900,41276.2
4000,13963.0
4100,16218.55
4200,14561.65
4300,15005.5
4400,14573.45
4500,16760.7
4600,15693.3
4700,15679.25
4800,36739.55
4900,26910.7
5000,17625.35
5100,19146.6
5200,18127.85
5300,17427.8
5400,23078.75
5500,19503.45
5600,20028.2
5700,19351.4
5800,19868.2
5900,20677.55
6000,19968.2
6100,21866.9
6200,48611.15
6300,31558.6
6400,21355.3
6500,22635.25
6600,33738.85
6700,28272.75
6800,25295.75
6900,23992.65
7000,27456.95
7100,34952.15
7200,50315.9
7300,27649.45
7400,26070.65
7500,27678.3
7600,28176.55
7700,27662.2
7800,31070.75
7900,31371.1
8000,32624.65
8100,29394.3
8200,34045.15
8300,32373.3
8400,31229.4
8500,35637.6
8600,62312.15
8700,30349.75
8800,34214.5
8900,61252.65
9000,52303.55
9100,34247.6
9200,39012.9
9300,34968.95
9400,39292.6
9500,36754.15
9600,37191.6
9700,76437.6
9800,35794.4
9900,35085.55
